5.9699,0.54028,1
6.4951,2.7381,1
6.0372,0.011856,1
4.2153,-4.0394,1
3.5956,0.50099,1
2.3993,-1.5231,1
3.2871,-0.13139,1
3.7629,-0.4244,1
7.7376,2.0845,1
6.6485,1.8574,1
6.1628,-0.034616,1
7.3536,0.87224,1
6.5152,0.65002,1
4.2967,-0.20946,1
3.0371,0.85141,1
6.0916,1.3849,1
7.7744,0.081239,1
2.1053,-1.1329,1
3.2316,-0.52797,1
2.0144,-1.9517,1
3.5333,0.73954,1
3.0915,-2.6191,1
7.8924,0.92438,1
3.7701,-1.8312,1
3.3187,-0.34204,1
6.1938,0.089741,1
6.9803,-1.304,1
2.8154,-0.57379,1
3.7324,-1.406,1
3.8629,-0.11908,1
4.3017,1.1036,1
4.8038,1.6418,1
4.6533,-0.056968,1
4.8501,0.16028,1
5.3579,0.66544,1
5.1241,0.35312,1
5.0225,2.473,1
6.3448,0.57073,1
4.0539,2.5434,1
5.3594,0.0078654,1
5.1371,-0.46822,1
1.7711,-3.3987,1
5.5229,1.1928,1
3.8998,-0.50027,1
5.2766,0.98436,1
4.1041,-1.6367,1
6.833,3.2361,1
3.3938,0.84212,1
3.2467,0.048568,1
3.9534,-0.98468,1
4.2492,0.42793,1
5.9448,0.031535,1
4.5375,1.905,1
1.6995,-3.0931,1
7.0537,0.59633,1
4.3874,2.1073,1
5.0178,3.4203,1
4.1247,-0.0336,1
5.6781,0.97005,1
4.5223,0.2025,1
3.7195,-2.4921,1
4.0709,-1.5059,1
9.1727,1.4968,1
4.8267,-0.93884,1
4.2493,-0.22613,1
3.9079,0.71441,1
5.7423,1.6536,1
4.4259,-2.3515,1
6.0555,-0.4047,1
5.5176,-0.27501,1
4.7039,2.1015,1
3.4079,0.064738,1
6.4935,-1.1435,1
6.277,-0.54706,1
4.4892,-1.365,1
3.0109,-1.3058,1
7.9921,2.528,1
7.2833,1.0225,1
6.8598,-0.2042,1
4.8023,0.97993,1
7.3163,1.8157,1
7.0863,-3.1898,1
5.4421,-0.22423,1
5.0447,3.6778,1
4.0717,0.33079,1
4.135,-1.6295,1
2.6934,-1.3076,1
8.0278,2.7438,1
6.3473,-0.13475,1
5.5514,1.1578,1
2.0316,-1.1915,1
7.1511,0.69234,1
4.7416,-0.57699,1
5.5898,-0.37831,1
6.917,0.47706,1
6.3018,1.671,1
7.5942,2.5002,1
2.3315,-2.0858,1
0.7758,-1.5738,1
3.6783,-1.1264,1
5.4413,-1.2585,1
3.1625,1.9159,1
4.2604,0.022108,1
4.5031,-0.31087,1
6.2268,3.7158,1
4.1312,0.17194,1
4.531,-0.17992,1
5.269,-0.24263,1
5.773,-0.15362,1
3.495,-2.243,1
4.0151,0.085192,1
3.3168,2.4519,1
2.4685,-4.8416,1
5.8581,2.0257,1
4.8522,1.3083,1
5.9661,2.47,1
5.328,0.75012,1
8.0387,1.3702,1
3.9068,1.107,1
4.5884,-1.4207,1
7.5434,-4.1046,1
6.8338,0.83732,1
0.90035,-2.1589,1
6.6072,2.4683,1
7.7377,-1.9454,1
5.2961,-1.8618,1
4.5417,-0.20221,1
5.5765,0.69339,1
3.0297,0.69498,1
5.8853,1.0474,1
2.7109,0.71479,1
4.6549,-0.026309,1
6.2592,0.38055,1
5.8082,1.5964,1
0.93843,-1.841,1
4.7444,-3.0837,1
3.9285,2.8239,1
4.2512,1.2927,1
4.6474,0.32167,1
3.7766,-1.0055,1
4.394,0.21088,1
3.9845,1.3047,1
4.2713,1.6003,1
6.3821,2.219,1
4.9279,-1.5828,1
3.9348,0.65232,1
4.4653,-1.0093,1
6.107,-0.71357,1
6.1551,-2.6096,1
6.1696,1.4173,1
6.051,2.4221,1
4.2701,-3.8107,1
6.8338,-1.2869,1
0.94556,1.7867,1
4.3523,-0.98141,1
5.3118,2.1696,1
6.7722,-0.40028,1
4.6984,1.8325,1
4.8302,-1.0028,1
5.8242,1.1902,1
7.7715,-0.84704,1
3.8718,-2.199,1
4.8721,1.3774,1
5.6579,-0.051781,1
5.905,0.57546,1
5.3869,1.0335,1
6.2007,3.5665,1
2.8595,-2.0987,1
4.7024,-2.4228,1
4.1328,-1.4286,1
6.6492,2.7139,1
5.3217,-1.6805,1
2.7802,-0.57024,1
5.9137,1.8611,1
5.1839,3.784,1
5.8828,0.85785,1
-2.1139,-1.3842,2
-2.6587,-0.071984,2
0.18131,0.723,2
-0.91892,3.3123,2
-1.6256,-2.7624,2
-3.0943,1.6743,2
-2.5884,1.8044,2
0.69607,2.3416,2
-0.96315,0.55699,2
-1.499,1.5056,2
-3.0362,-3.6796,2
0.27065,-0.68093,2
-3.137,1.09,2
-0.6695,2.2844,2
-2.1397,-1.9594,2
-1.0128,1.2226,2
-2.0569,-1.2729,2
-3.6739,-3.5275,2
-2.647,2.1603,2
-2.8667,-1.2489,2
3.4608,2.8509,2
0.55304,-2.4577,2
-2.4255,-0.25009,2
1.6593,4.3723,2
2.1219,1.271,2
-1.8519,1.7168,2
-2.3462,-1.5101,2
-5.3774,0.14695,2
-1.5156,-0.71875,2
-1.9984,0.87578,2
1.9049,0.79405,2
-2.4076,0.14217,2
0.59139,1.5261,2
-3.946,-2.257,2
-1.7986,-0.03218,2
-1.7654,-1.1919,2
-0.58637,1.6519,2
-1.1379,0.079888,2
-4.1378,-0.58538,2
-1.7773,1.006,2
-0.73499,1.4186,2
-3.6232,-0.18312,2
-2.8658,0.60059,2
0.81596,-0.63866,2
-0.10567,3.666,2
0.87578,3.4337,2
-2.1614,3.6731,2
-4.5577,-3.8146,2
-1.4416,0.25564,2
-1.5879,-0.72345,2
-0.42552,-1.0472,2
0.78521,2.9596,2
0.25505,0.97204,2
1.1325,-2.6262,2
-0.80351,1.224,2
-0.94533,-1.6643,2
0.012169,2.8444,2
0.58445,-1.5861,2
-1.5118,0.35406,2
0.45786,0.2939,2
-2.2442,-0.747,2
-1.6079,0.75627,2
-0.43577,-1.3483,2
-0.84867,0.17813,2
-5.2484,1.8172,2
1.5958,2.0032,2
0.48064,-0.39603,2
0.2516,-0.18528,2
-1.0357,1.6091,2
-0.8287,-0.2203,2
-2.8474,1.8707,2
-0.55855,1.3668,2
-0.10938,-0.18777,2
-0.10741,1.8857,2
-2.2422,-2.8614,2
-1.0589,2.2383,2
-0.80475,-0.46332,2
-1.192,0.54323,2
-4.5393,-2.0885,2
0.038394,0.82557,2
-0.3278,3.1395,2
-0.16037,-0.44277,2
-1.856,0.12432,2
0.3279,-0.8288,2
-1.6549,-0.48204,2
-2.6871,-0.21418,2
-2.618,-0.38091,2
1.2007,2.7373,2
-2.0977,1.7418,2
-2.3278,1.0851,2
0.41292,0.36975,2
-3.1231,-0.98127,2
-1.4548,2.2139,2
-1.4807,-1.4309,2
-2.3935,0.17256,2
0.67031,-0.18209,2
-0.69376,1.7583,2
0.33295,1.2167,2
-2.4453,-0.67981,2
-1.6467,1.6767,2
